Date,S&P500,DJIA,DAX,FTSE100,HSI,KOSPI,NIFTY50
2007-11-16,1458.73999,13176.790039,7612.259765999999,6291.200195,27614.429688,1926.199951,5906.850098
2007-11-19,1433.27002,12958.44043,7511.970215,6120.799805,27460.169922000005,1893.469971,5907.649902
2007-11-20,1439.699951,13010.139648,7630.310059,6226.5,27771.210938,1872.2399899999998,5780.899902
2007-11-21,1416.77002,12799.040039,7518.419922,6070.899902,26618.189453,1806.9899899999998,5561.049805
2007-11-23,1440.699951,12980.879883,7608.959961,6262.100098,26541.089844,1772.880005,5608.600098
2007-11-26,1407.219971,12743.44043,7567.359863,6180.5,27626.619141000003,1855.3299559999998,5731.700195
2007-11-27,1428.22998,12958.44043,7531.350098000001,6140.700195,27210.210938,1859.790039,5698.149902
2007-11-28,1469.02002,13289.450195,7723.660156,6306.200195,27371.240233999997,1834.689941,5617.549805
2007-11-29,1469.719971,13311.730469,7765.189941,6349.100098,28482.539063,1877.560059,5634.600098
2007-11-30,1481.140015,13371.719727,7870.52002,6432.5,28643.609375,1906.0,5762.75
2007-12-03,1472.420044,13314.570313,7837.259765999999,6386.600098,28658.419922000005,1902.430054,5865.0
2007-12-04,1462.790039,13248.730469,7808.939941,6315.200195,28879.589844,1917.8299559999998,5858.350098
2007-12-05,1485.01001,13444.959961000002,7944.77002,6493.799805,29345.449219,1938.199951,5940.0
2007-12-06,1507.339966,13619.889647999998,7940.580078,6485.600098,29558.919922000005,1953.1700440000002,5954.700195
2007-12-07,1504.660034,13625.580078,7994.069823999999,6554.899902,28842.470702999995,1934.319946,5974.299805
2007-12-10,1515.959961,13727.030272999998,8033.359863,6565.399902,28501.099608999997,1906.4200440000002,5960.600098
2007-12-11,1477.650024,13432.769531,8009.419922,6536.899902,29226.839844,1925.069946,6097.25
2007-12-12,1486.589966,13473.900391,8076.120117,6559.799805,28521.060547000005,1927.449951,6159.299805
2007-12-13,1488.410034,13517.959961000002,7928.310059,6364.200195,27744.449219,1915.9000239999998,6058.100098
2007-12-14,1467.949951,13339.849609,7948.359863,6397.0,27563.640625,1895.050049,6047.700195
2007-12-17,1445.900024,13167.200195,7825.439941,6277.799805,26596.580078,1839.819946,5777.0
2007-12-18,1454.97998,13232.469727,7850.740234000001,6279.299805,26732.869141,1861.469971,5742.299805
2007-12-19,1453.0,13207.269531,7837.319823999999,6284.5,27029.259766000003,,5751.149902
2007-12-20,1460.119995,13245.639648,7869.189941,6345.600098,27017.089844,1844.369995,5766.5
2007-12-21,1484.459961,13450.650391,8002.669922,6434.100098,27626.919922000005,1878.319946,
2007-12-24,1496.449951,13550.040038999998,,6479.299805,28128.800781,1919.469971,5985.100098
2007-12-26,1497.660034,13551.69043,,,,1906.719971,6070.75
2007-12-27,1476.27002,13359.610352,8038.600098000001,6497.799805,27842.929688,1908.619995,6081.5
2007-12-28,1478.48999,13365.870117,8067.319823999999,6476.899902,27370.599608999997,1897.130005,6079.700195
2007-12-31,1468.359985,13264.820313,,6456.899902,27812.650391000003,,6138.600098
2008-01-02,1447.160034,13043.959961,7949.109863,6416.700195,27560.519531,1853.449951,6179.399902
2008-01-03,1447.160034,13056.719727,7908.410156,6479.399902,26887.279297000005,1852.72998,6178.549805
2008-01-04,1411.630005,12800.179688,7808.689941,6348.5,27519.689452999995,1863.9000239999998,6274.299805
2008-01-07,1416.180054,12827.490234,7817.169922,6335.700195,27179.490233999997,1831.140015,6279.100098
2008-01-08,1390.189941,12589.070313,7849.990234000001,6356.5,27112.900391000003,1826.22998,6287.850098
2008-01-09,1409.130005,12735.30957,7782.709961,6272.700195,27615.849608999997,1844.469971,6272.0
2008-01-10,1420.329956,12853.089844,7713.089844,6222.700195,27230.859375,1824.780029,6156.950195
2008-01-11,1401.02002,12606.299805,7717.950195,6202.0,26867.009766000003,1782.27002,6200.100098
2008-01-14,1416.25,12778.150391,7732.02002,6215.700195,26468.130859,1765.880005,6206.799805
2008-01-15,1380.949951,12501.110352,7566.379883,6025.600098,25837.779297,1746.949951,6074.25
2008-01-16,1373.199951,12466.160156,7471.569823999999,5942.899902,24450.849609,1704.969971,5935.75
2008-01-17,1333.25,12159.209961,7413.529785,5902.399902,25114.980469,1723.550049,5913.200195
2008-01-18,1325.189941,12099.299805,7314.169922,5901.700195,25201.869141,1734.719971,5705.299805
2008-01-22,1310.5,11971.19043,6769.470215,5740.100098,21757.630859,1609.02002,4899.299805
2008-01-23,1338.599976,12270.169922,6439.209961,5609.399902,24090.169922,1628.420044,5203.399902
2008-01-24,1352.069946,12378.610352,6821.069823999999,5875.799805,23539.269531,1663.0,5033.450195
2008-01-25,1330.609985,12207.169922,6816.740234000001,5869.0,25122.369141,1692.410034,5383.350098
2008-01-28,1353.959961,12383.889648,6818.850098000001,5788.899902,24053.609375,1627.189941,5274.100098
2008-01-29,1362.300049,12480.299805,6892.959961,5885.200195,24291.800781,1637.910034,5280.799805
2008-01-30,1355.810059,12442.830078,6875.350098000001,5837.299805,23653.689453,1589.060059,5167.600098
2008-01-31,1378.550049,12650.360352,6851.75,5879.799805,23455.740234,1624.680054,5137.450195
2008-02-01,1395.420044,12743.19043,6968.669922,6029.200195,24123.580078,1634.530029,5317.25
2008-02-04,1380.819946,12635.160156,7000.490234000001,6026.200195,25032.080078,1690.130005,5463.5
2008-02-05,1336.640015,12265.129883,6765.25,5868.0,24808.699219,1696.569946,5483.899902
2008-02-06,1326.449951,12200.099609,6847.509765999999,5875.399902,23469.460938,,5322.549805
2008-02-07,1336.910034,12247.0,6733.720215,5724.100098,,,5133.25
2008-02-08,1331.290039,12182.129883,6767.279785,5784.0,,,5120.350098
2008-02-11,1339.130005,12240.009766,6743.540039,5707.700195,22616.109375,1640.670044,4857.0
2008-02-12,1348.859985,12373.410156,6967.839844,5910.0,22921.669922,1643.290039,4838.25
2008-02-13,1367.209961,12552.240234,6973.669922,5880.100098,23169.550781,1631.780029,4929.450195
2008-02-14,1348.859985,12376.980469,6962.279785,5879.299805,24021.679688,1697.449951,5202.0
2008-02-15,1349.98999,12348.209961,6832.430176000001,5787.600098,24148.429688,1694.77002,5302.899902
2008-02-19,1348.780029,12337.219727,7002.290039,5966.899902,24123.169922,1720.52002,5280.799805
2008-02-20,1360.030029,12427.259766,6899.680176000001,5893.600098,23590.580078,1687.910034,5154.450195
2008-02-21,1342.530029,12284.299805,6904.850098000001,5932.200195,23623.0,1704.359985,5191.799805
2008-02-22,1353.109985,12381.019531,6806.290039,5888.5,23305.039063,1686.449951,5110.75
2008-02-25,1371.800049,12570.219727,6882.560059,5999.5,23269.140625,1709.130005,5200.700195
2008-02-26,1381.290039,12684.919922,6985.970215,6087.399902,23714.75,1709.130005,5270.049805
2008-02-27,1380.02002,12694.280273,6997.850098000001,6076.5,24483.839844,1720.890015,5268.399902
2008-02-28,1367.680054,12582.179688,6862.52002,5965.700195,24591.689453,1736.1700440000002,5285.100098
2008-02-29,1330.630005,12266.389648,6748.129883,5884.299805,24331.669922,1711.619995,5223.5
2008-03-03,1331.339966,12258.900391,6689.950195,5818.600098,23584.970703,1671.72998,4953.0
2008-03-04,1326.75,12213.799805,6545.040039,5767.700195,23119.869141,1676.180054,4864.25
2008-03-05,1333.699951,12254.990234,6683.709961,5853.5,23114.339844,1677.099976,4921.399902
2008-03-06,1304.339966,12040.389648,6591.310059,5766.399902,23342.730469,1697.439941,
2008-03-07,1293.369995,11893.69043,6513.990234000001,5699.899902,22501.330078,1663.969971,4771.600098
2008-03-10,1273.369995,11740.150391,6448.080078,5629.100098,22705.050781,1625.170044,4800.399902
2008-03-11,1320.650024,12156.80957,6524.569824,5690.399902,22995.349609,1641.47998,4865.899902
2008-03-12,1308.77002,12110.240234,6599.370117,5776.399902,23422.759766,1658.829956,4872.0
2008-03-13,1315.47998,12145.740234,6500.560059,5692.399902,22301.640625,1615.619995,4623.600098
2008-03-14,1288.140015,11951.089844,6451.899902,5631.700195,22237.109375,1600.26001,4745.799805
2008-03-17,1276.599976,11972.25,6182.299805,5414.399902,21084.609375,1574.439941,4503.100098
2008-03-18,1330.73999,12392.660156,6393.390136999999,5605.799805,21384.609375,1588.75,4533.0
2008-03-19,1298.420044,12099.660156,6361.220215,5545.600098,21866.939453,1622.22998,4573.950195
2008-03-20,1329.51001,12361.320313,6319.990234000001,5495.200195,21108.220703,1623.390015,
2008-03-24,1349.880005,12548.639648,,,,1655.300049,4609.850098
2008-03-25,1352.98999,12532.599609,6524.709961,5689.100098,22464.519531,1674.930054,4877.5
2008-03-26,1341.130005,12422.860352,6489.259765999999,5660.399902,22617.009766,1679.6700440000002,4828.850098
2008-03-27,1325.76001,12302.459961,6578.060059,5717.5,22664.220703,1676.23999,4830.25
2008-03-28,1315.219971,12216.400391,6559.899902,5692.899902,23285.949219,1701.8299559999998,4942.0
2008-03-31,1322.699951,12262.889648,6534.970215,5702.100098,22849.199219,1703.9899899999998,4734.5
2008-04-01,1370.180054,12654.360352,6720.330078,5852.600098,23137.460938,1702.25,4739.549805
2008-04-02,1367.530029,12608.919922,6777.439941,5915.899902,23872.429688,1742.189941,4754.200195
2008-04-03,1369.310059,12626.030273,6741.720215,5891.299805,24264.630859,1763.630005,4771.600098
2008-04-04,1370.400024,12609.419922,6763.390137,5947.100098,,1766.4899899999998,4647.0
2008-04-07,1372.540039,12612.429688,6821.029785,6014.799805,24578.759766,1773.560059,4761.200195
2008-04-08,1365.540039,12576.44043,6771.97998,5990.200195,24311.689453,1754.709961,4709.649902
2008-04-09,1354.48999,12527.259766,6721.359863,5983.899902,23984.570313,,4747.049805
2008-04-10,1360.550049,12581.980469,6704.319824,5965.100098,24187.099609,1764.640015,4733.0
2008-04-11,1332.829956,12325.419922,6603.569824,5895.5,24667.789063,1779.709961,4777.799805
2008-04-14,1328.319946,12302.05957,6554.490234000001,5831.600098,23811.199219,1746.709961,
2008-04-15,1334.430054,12362.469727,6585.049805,5906.899902,23901.330078,1742.1700440000002,4879.649902
2008-04-16,1364.709961,12619.269531,6702.839844,6046.200195,23878.349609,1758.560059,4887.299805
2008-04-17,1365.560059,12620.490234,6681.810059,5980.399902,24258.960938,1768.6700440000002,4958.399902
2008-04-18,1390.329956,12849.360352,6843.080078,6056.600098,24197.779297,1771.9000239999998,
2008-04-21,1388.170044,12825.019531,6786.549805,6053.0,24721.669922,1800.47998,5037.0
2008-04-22,1375.939941,12720.230469,6728.299805,6034.700195,24939.150391,1787.4899899999998,5049.299805
2008-04-23,1379.930054,12763.219727,6795.029785,6083.600098,25289.240234,1800.790039,5022.799805
2008-04-24,1388.819946,12848.950195,6821.319823999999,6050.700195,25680.779297,1799.339966,4999.850098
2008-04-25,1397.839966,12891.860352,6896.580078,6091.399902,25516.779297,1824.680054,5111.700195
